No,DEPT/ENTITY,CSD NO,SUPPLIER NAME,CO REG NUM,ITEM CATEGORY,ITEM DESCRIPTION,QNT,UNIT PRICE,TOTAL PRICE,TOTAL VAL RECALC,SYS ORDER NO,SYS INVOICE No,"SYS INVOICE
AMOUNT","SYS INVOICE
DATE","SYS INVOICE
RECEIPT DATE","SYS
PAYMENT
DATE","SYS
PAYMENT No","SYS
DISPURSE NO","SYS PAYMENT
AMOUNT","PAYMENT
PERIOD",PAY VAR,STATUS,"COMMITMENT
OUTSTANDING",ORDERS CLOSED,,,
178,HEALTH,MAAA0216546,Mzerewa Group Pty Ltd,2013/150552/07,,,,,0.00,0.00,NOT APPLIC,MG10072001LPPD,R337379.82,7/10/2020,7/16/2020,7/22/2020,2680427,1199935,R337379.82,2020/07,-337379.82,CLOSED,0.00,-337379.82,,,
179,HEALTH,MAAA0216546,Mzerewa Group Pty Ltd,2013/150552/07,,,,,0.00,0.00,NOT APPLIC,MG10072003LPPD,R144662.49,7/10/2020,7/16/2020,7/22/2020,2680429,1199935,R144662.49,2020/07,-144662.49,CLOSED,0.00,-144662.49,,,
180,HEALTH,MAAA0270787,Mmazwi Civils & Construction,2004/085627/23,Masks - Surgical,Masks - Respirator,46154,27.50,1269235.00,1269235.00,NOT APPLIC,DHL/01/2020,R1269232.69,7/24/2020,7/27/2020,7/28/2020,2682626,1199966,R1269232.69,2020/07,2.31,CLOSED,0.00,2.31,,,
181,HEALTH,MAAA0285901,Mmamoleboge Investments,2002/105047/23,Protective Body Suit,Disposable Protective Body suit,3871,249.00,963879.00,963879.00,,,,,,,,,,,963879.00,OPEN,963879.00,0.00,,,
182,HEALTH,MAAA0223828,Model C Properties Pty Ltd,2011/130024/07,Masks - Surgical,Masks - Respirator,46154,27.50,1269235.00,1269235.00,NOT APPLIC,NO001LPPD,R1269232.69,7/24/2020,7/27/2020,7/28/2020,2682621,1199965,R1269232.69,2020/07,2.31,CLOSED,0.00,2.31,,,
183,HEALTH,MAAA0089925,Mokoadi General Trading cc,2002/055413/23,Gloves,Gloves Surgical Latex,144,6.90,993600.00,993600.00,NOT APPLIC,002LPPD,R943920.00,7/17/2020,7/20/2020,7/27/2020,2681618,1199942,R943920.00,2020/07,49680.00,CLOSED,0.00,49680.00,,,
184,HEALTH,MAAA0057120,Motsamai Invetment Pty Ltd,2014/280610/07,Masks - Surgical,Masks- Respirator,46154,27.50,1269235.00,1269235.00,NOT APPLIC,03/07062020LPPD,R1269235.00,6/7/2020,7/7/2020,7/20/2020,2679232,1199909,R1269235.00,2020/07,0.00,CLOSED,0.00,0.00,,,
185,HEALTH,MAAA0175754,MC Nkuna Cleaning & Projects,2006/212111/23,Masks - Surgical,Masks- Respirator,46154,27.50,1269235.00,1269235.00,NOT APPLIC,DOHL001LPPD,R1269235.00,7/3/2020,7/10/2020,7/22/2020,2680099,1199926,R1269235.00,2020/07,0.00,CLOSED,0.00,0.00,,,
186,HEALTH,MAAA0540330,Ngoako GM Holdings (Pty) Ltd,2015/254559/07,Gowns - Surgical non sterile,Surgical Gown (Non-Sterile),1125,96.00,10800000.00,10800000.00,NOT APPLIC,"5  7  LPPD
58LPPD",R6000000.00,6/12/2020,6/17/2020,6/24/2020,"2674124
2674127",1196746,R10800000.00,2020/06,0.00,CLOSED,0.00,0.00,,,
187,HEALTH,MAAA0573833,NBW Ndlovu Investments,2017/452303/07,Protective Body Suit,"Disposable Protective Body
Suit",3871,249.00,963879.00,963879.00,NOT APPLIC,003LPPD,R337379.82,7/2/2020,7/6/2020,7/8/2020,2678102,1198959,R337379.82,2020/07,626499.18,CLOSED,0.00,626499.18,,,
188,HEALTH,MAAA0573833,NBW Ndlovu Investments,2017/452303/07,,,,,0.00,0.00,NOT APPLIC,2,R144662.49,7/2/2020,7/6/2020,7/8/2020,2678333,1198959,R144662.49,2020/07,-144662.49,CLOSED,0.00,-144662.49,,,
189,HEALTH,MAAA0573833,NBW Ndlovu Investments,2017/452303/07,,,,,0.00,0.00,NOT APPLIC,004LPPD,R481793.32,7/2/2020,7/6/2020,7/8/2020,2678339,1198959,R481793.32,2020/07,-481793.32,CLOSED,0.00,-481793.32,,,
190,HEALTH,MAAA0315840,Ndia Business Trading Pty Ltd,2017/318414/07,Protective Body Suit,"Disposable Protective Body
Suit",3871,249.00,963879.00,963879.00,NOT APPLIC,NDIA03LPPD,R125793.47,7/24/2020,7/27/2020,7/28/2020,2682623,1199962,R125793.47,2020/07,838085.53,OPEN,838085.53,0.00,,,
191,HEALTH,MAAA0315840,Ndia Business Trading Pty Ltd,2017/318414/07,,,,,0.00,0.00,NOT APPLIC,NDIA02LPPD,R293373.76,7/24/2020,7/27/2020,7/28/2020,2682631,1199962,R293373.76,2020/07,-293373.76,OPEN,-293373.76,0.00,,,
192,HEALTH,MAAA0009987,Nell Holdings,2013/073071/07,Gloves,Gloves Surgical Latex,144,6.90,993600.00,993600.00,NOT APPLIC,NELL012LPPD,R993600.00,7/6/2020,7/23/2020,7/27/2020,2681351,1199949,R993600.00,2020/07,0.00,CLOSED,0.00,0.00,,,
193,HEALTH,MAAA0789804,NMM Investment Solutions (Pty) Ltd,2017/416005/07,Digital Themormetres,Digital Themormetres,500,1720.00,860000.00,860000.00,NOT APPLIC,H   E DP0195/19/20LPPD,R860000.00,5/18/2020,6/1/2020,6/4/2020,2670126,1195524,R860000.00,2020/06,0.00,CLOSED,0.00,0.00,,,
194,HEALTH,MAAA0789804,NMM Investment Solutions (Pty) Ltd,2017/416005/07,Masks - Surgical,3 Ply Mask Surgical,100,20.00,2000000.00,2000000.00,NOT APPLIC,"3  0  1LPPD
#301",R2000000.00,"15/04/2020
09/04/2020","23/04/2020
15/04/2020","28/04/2020
15/04/2020","2660332
2658807","1192115
1189659",R2000000.00,2020/06,0.00,CLOSED,0.00,0.00,,,
195,HEALTH,MAAA0665087,NMR Industrial Services,2015/025738/07,Protective Body Suit,"Disposable Protective Body
Suit",3871,249.00,963879.00,963879.00,NOT APPLIC,2014LPPD,R963835.64,7/8/2020,7/10/2020,7/20/2020,2680012,1199925,R963835.64,2020/07,43.36,CLOSED,0.00,43.36,,,
196,HEALTH,MAAA0534187,North Siders Management Consultaion,2015/148000/07,Masks - Surgical,3 Ply Mask Surgical,1000000,18.50,18503500.00,18503500.00,NOT APPLIC,2  0  43H/O,R18503500.00,4/15/2020,4/21/2020,4/21/2020,2659581,1190110,R18503500.00,2020/06,0.00,CLOSED,0.00,0.00,,,
197,HEALTH,MAAA0675559,NOX Business Trading (Pty) Ltd,2017/277163/07,Face Shields / Visors,Face Visors Shileds,1647,35.00,576450.00,576450.00,NOT APPLIC,0  0  01DHL LPPD,R576450.00,6/8/2020,6/9/2020,6/9/2020,2671732,1195895,R576450.00,2020/06,0.00,CLOSED,0.00,0.00,,,
198,HEALTH,MAAA0910887,Optics Defined Technology (Pty) Ltd,2019/455431/07,Digital Themormetres,Digital Themormetres,35,1720.00,6020000.00,6020000.00,NOT APPLIC,I N   V20200022LPPD,R6020000.00,5/21/2020,5/22/2020,6/2/2020,2669334,1195539,R6020000.00,2020/06,0.00,CLOSED,0.00,0.00,,,
199,HEALTH,MAAA0033353,Owame Communications,2008/199365/23,Protective Body Suit,"Disposable Protective Body
suit",3871,249.00,963879.00,963879.00,NOT APPLIC,INV/DOH/LP/001/2020LPPD,R144662.49,7/10/2020,7/16/2020,7/22/2020,2680430,1199933,R144662.49,2020/07,819216.51,CLOSED,0.00,819216.51,,,
200,HEALTH,MAAA0033353,Owame Communications,2008/199365/23,,,,,,0.00,NOT APPLIC,INV/DOH/LP/003/2020LPPD,R481793.32,7/13/2020,7/16/2020,7/22/2020,2680432,1199933,R481793.32,2020/07,-481793.32,CLOSED,0.00,-481793.32,,,
201,HEALTH,MAAA0033353,Owame Communications,2008/199365/23,,,,,,0.00,NOT APPLIC,INV/DOH/LP/002/2020LPPD,R337379.82,7/10/2020,7/16/2020,7/22/2020,2680433,1199933,R337379.82,2020/07,-337379.82,CLOSED,0.00,-337379.82,,,
202,HEALTH,MAAA0679713,Pamreth Holding,2018/502010/07,Gowns - Surgical non sterile,Surgical Gown (Non-Sterile),165,96.00,1584000.00,1584000.00,NOT APPLIC,P   A M001LPPD,R1584000.00,6/17/2020,6/19/2020,6/24/2020,2674137,1196745,R1584000.00,2020/06,0.00,CLOSED,0.00,0.00,,,
203,HEALTH,MAAA0768865,Pat and Josh  Business Consultants,2019/010916/07,Face Shields / Visors,Face Visors Shileds,1647,35.00,576450.00,576450.00,NOT APPLIC,0  0  21LPPD,R39410.00,5/28/2020,6/9/2020,6/9/2020,2671729,1195897,R39410.00,2020/06,537040.00,CLOSED,0.00,537040.00,,,
204,HEALTH,MAAA0768865,Pat and Josh  Business Consultants,2019/010916/07,,,,,,R0.00,NOT APPLIC,0  0  22LPPD,R39935.00,5/29/2020,6/9/2020,6/9/2020,2671724,1195897,R39935.00,2020/06,-39935.00,CLOSED,0.00,-39935.00,,,
No,DEPT/ENTITY,CSD NO,SUPPLIER NAME,CO REG NUM,ITEM CATEGORY,ITEM DESCRIPTION,QNT,UNIT PRICE,TOTAL PRICE,TOTAL VAL RECALC,SYS ORDER NO,SYS INVOICE No,"SYS INVOICE
AMOUNT","SYS INVOICE
DATE","SYS INVOICE
RECEIPT DATE","SYS
PAYMENT
DATE","SYS
PAYMENT No","SYS
DISPURSE NO","SYS PAYMENT
AMOUNT","PAYMENT
PERIOD",PAY VA,STATUS,"COMMITMENT
OUTSTANDING",ORDERS CLOSED,,,
205,HEALTH,MAAA0768865,Pat and Josh  Business Consultants,2019/010916/07,,,,,,0.00,NOT APPLIC,0025LPPD,R69300.00,6/5/2020,7/6/2020,7/7/2020,2677835,1198930,R69300.00,2020/07,-69300.00,CLOSED,0.00,-69300.00,,,
206,HEALTH,MAAA0768865,Pat and Josh  Business Consultants,2019/010916/07,,,,,,0.00,NOT APPLIC,0024LPPD,R47810.00,6/3/2020,6/3/2020,7/7/2020,2677837,1198930,R47810.00,2020/07,-47810.00,CLOSED,0.00,-47810.00,,,
207,HEALTH,MAAA0768865,Pat and Josh  Business Consultants,2019/010916/07,,,,,,0.00,NOT APPLIC,0023LPPD,R57260.00,6/1/2020,7/6/2020,7/7/2020,2677848,1198930,R57260.00,2020/07,-57260.00,CLOSED,0.00,-57260.00,,,
208,HEALTH,MAAA0768865,Pat and Josh  Business Consultants,2019/010916/07,,,,,,0.00,NOT APPLIC,0026LPPD,R322735.00,6/5/2020,7/6/2020,7/7/2020,2677852,1198930,R322735.00,2020/07,-322735.00,CLOSED,0.00,-322735.00,,,
209,HEALTH,MAAA0369096,Phutha Orako Trading,2014/270833/07,Face Shields / Visors,Face Visors Shileds,1647,35.00,576450.00,576450.00,NOT APPLIC,0  0  01981LPPD,R576450.00,6/6/2020,6/8/2020,6/17/2020,2672122,1196736,R576450.00,2020/06,0.00,CLOSED,0.00,0.00,,,
210,HEALTH,MAAA0458370,Phuroku  Projects,2015/092078/07,Protective Body Suit,Disposal protective body suite,3871,249.00,963879.00,963879.00,NOT APPLIC,3HLPPD,R337379.82,7/6/2020,7/27/2020,7/28/2020,2682620,1199961,R337379.82,2020/07,626499.18,CLOSED,0.00,626499.18,,,
211,HEALTH,MAAA0458370,Phuroku  Projects,2015/092078/07,,,,,,0.00,NOT APPLIC,1HLPPD,R144662.49,7/6/2020,7/27/2020,7/28/2020,2682625,1199961,R144662.49,2020/07,-144662.49,CLOSED,0.00,-144662.49,,,
212,HEALTH,MAAA0458370,Phuroku  Projects,2015/092078/07,,,,,,0.00,NOT APPLIC,2HLPPD,R481793.32,7/6/2020,7/27/2020,7/28/2020,2682629,1199961,R481793.32,2020/07,-481793.32,CLOSED,0.00,-481793.32,,,
213,HEALTH,MAAA0535062,Pro Asanta,2016/148280/07,Digital Themormetres,Digital Themormetres,4,1951.20,7804800.00,7804800.00,NOT APPLIC,2  5  47LPPD,R7804800.00,5/13/2020,5/14/2020,6/3/2020,2669220,1195536,R7804800.00,2020/06,0.00,CLOSED,0.00,0.00,,,
214,HEALTH,MAAA0352514,Promed Technologies,2014/162486/07,Gloves,Glove Surg SterP/free size,6,165.00,990000.00,990000.00,NOT APPLIC,IN103877LPPD,R989998.20,5/27/2020,7/28/2020,7/28/2020,2682609,1199685,R989998.20,2020/07,1.80,CLOSED,0.00,1.80,,,
215,HEALTH,MAAA0098650,Pro Secure Pty Ltd,2012/202605/07,Sanitiser,Manual Dispensers (1litres),30,250.00,7500000.00,7500000.00,NOT APPLIC,I N   V-4200LPPD,R1098909.09,4/23/2020,5/25/2020,5/25/2020,2666955,1193421,R1098909.09,2020/06,6401090.91,OPEN,6401090.91,0.00,,,
216,HEALTH,MAAA0098650,Pro Secure Pty Ltd,2012/202605/07,Sanitiser,Hand Sanitisers  (1litres),30,170.00,5100000.00,5100000.00,NOT APPLIC,I N   V-4182LPPD,R1326035.10,4/16/2020,4/16/2020,4/30/2020,2660727,1192116,R1326035.10,2020/06,3773964.90,OPEN,3773964.90,0.00,,,
217,HEALTH,MAAA0098650,Pro Secure Pty Ltd,2012/202605/07,Sanitiser,Sanitisers Refills (1 liters),900,170.00,153000000.00,153000000.00,NOT APPLIC,I N   V-4847LPPD,R1370916.29,6/12/2020,6/17/2020,6/19/2020,2672446,1196719,R1370916.29,2020/06,151629083.71,OPEN,151629083.71,0.00,,,
218,HEALTH,MAAA0098650,Pro Secure Pty Ltd,2012/202605/07,,,,,,0.00,NOT APPLIC,I N   V-4390LPPD,R3129231.14,5/15/2020,5/21/2020,5/21/2020,2666092,1192868,R3129231.14,2020/06,-3129231.14,OPEN,-3129231.14,0.00,,,
219,HEALTH,MAAA0098650,Pro Secure Pty Ltd,2012/202605/07,,,,,,0.00,NOT APPLIC,I N   V-4744LPPD,R3133310.98,5/29/2020,6/4/2020,6/4/2020,2669788,1195525,R3133310.98,2020/06,-3133310.98,OPEN,-3133310.98,0.00,,,
220,HEALTH,MAAA0098650,Pro Secure Pty Ltd,2012/202605/07,,,,,,0.00,NOT APPLIC,I N   V-4759LPPD,R3402810.07,6/2/2020,6/4/2020,6/4/2020,2669762,1195525,R3402810.07,2020/06,-3402810.07,OPEN,-3402810.07,0.00,,,
221,HEALTH,MAAA0098650,Pro Secure Pty Ltd,2012/202605/07,,,,,,0.00,NOT APPLIC,I N   V4137,R4420117.00,4/9/2020,4/15/2020,4/16/2020,2658912,1189663,R4420117.00,2020/06,-4420117.00,OPEN,-4420117.00,0.00,,,
222,HEALTH,MAAA0098650,Pro Secure Pty Ltd,2012/202605/07,,,,,,0.00,NOT APPLIC,I N   V 4171,R4535720.06,4/14/2020,4/15/2020,4/16/2020,2658958,1189663,R4535720.06,2020/06,-4535720.06,OPEN,-4535720.06,0.00,,,
223,HEALTH,MAAA0098650,Pro Secure Pty Ltd,2012/202605/07,,,,,,0.00,NOT APPLIC,I N   V-4201LPPD,R4590121.50,4/23/2020,4/29/2020,5/5/2020,2662867,1192116,R4590121.50,2020/06,-4590121.50,OPEN,-4590121.50,0.00,,,
224,HEALTH,MAAA0098650,Pro Secure Pty Ltd,2012/202605/07,,,,,,0.00,NOT APPLIC,I N   V-2413LPPD,R4590121.50,4/24/2020,4/29/2020,5/5/2020,2662882,1192116,R4590121.50,2020/06,-4590121.50,OPEN,-4590121.50,0.00,,,
225,HEALTH,MAAA0098650,Pro Secure Pty Ltd,2012/202605/07,,,,,,0.00,NOT APPLIC,I N   V-4741LPPD,R5919836.23,5/28/2020,6/8/2020,6/9/2020,2671295,1195883,R5919836.23,2020/06,-5919836.23,OPEN,-5919836.23,0.00,,,
226,HEALTH,MAAA0098650,Pro Secure Pty Ltd,2012/202605/07,,,,,,0.00,NOT APPLIC,I N   V-4470LPPD,R6296540.72,5/18/2020,5/25/2020,5/25/2020,2666941,1193421,R6296540.72,2020/06,-6296540.72,OPEN,-6296540.72,0.00,,,
227,HEALTH,MAAA0098650,Pro Secure Pty Ltd,2012/202605/07,,,,,,0.00,NOT APPLIC,I N   V 4085LPPD,R6299872.50,4/6/2020,4/9/2020,4/15/2020,2658816,1189663,R6299872.50,2020/06,-6299872.50,OPEN,-6299872.50,0.00,,,
228,HEALTH,MAAA0098650,Pro Secure Pty Ltd,2012/202605/07,,,,,,0.00,NOT APPLIC,I N   V4172,R6299872.50,4/14/2020,4/15/2020,4/16/2020,2658987,1189663,R6299872.50,2020/06,-6299872.50,OPEN,-6299872.50,0.00,,,
229,HEALTH,MAAA0098650,Pro Secure Pty Ltd,2012/202605/07,,,,,,0.00,NOT APPLIC,I N   V-4340LPPD,R6435255.01,5/13/2020,5/21/2020,5/21/2020,2666100,1192868,R6435255.01,2020/06,-6435255.01,OPEN,-6435255.01,0.00,,,
230,HEALTH,MAAA0098650,Pro Secure Pty Ltd,2012/202605/07,,,,,,0.00,NOT APPLIC,I N   V-4767LPPD,R6805620.14,6/5/2020,6/8/2020,6/9/2020,2671303,1195883,R6805620.14,2020/06,-6805620.14,OPEN,-6805620.14,0.00,,,
231,HEALTH,MAAA0098650,Pro Secure Pty Ltd,2012/202605/07,,,,,,0.00,NOT APPLIC,I N   V-4075LPPD,R8980997.73,4/6/2020,4/9/2020,4/15/2020,2658814,1189663,R8980997.73,2020/06,-8980997.73,OPEN,-8980997.73,0.00,,,
232,HEALTH,MAAA0098650,Pro Secure Pty Ltd,2012/202605/07,,,,,,0.00,NOT APPLIC,I N   V-4645LPPD,R9000109.40,5/21/2020,5/25/2020,5/25/2020,2666936,1193421,R9000109.40,2020/06,-9000109.40,OPEN,-9000109.40,0.00,,,
233,HEALTH,MAAA0098650,Pro Secure Pty Ltd,2012/202605/07,,,,,,0.00,NOT APPLIC,I N   V-4188LPPD,R17346409.16,4/20/2020,5/25/2020,5/25/2020,2666931,1193421,R17346409.16,2020/06,-17346409.16,OPEN,-17346409.16,0.00,,,
234,HEALTH,MAAA0098650,Pro Secure Pty Ltd,2012/202605/07,,,,,,0.00,NOT APPLIC,INV-4848LPPD,R5777432.93,6/12/2020,6/17/2020,7/3/2020,2673005,1198913,R5777432.93,2020/07,-5777432.93,OPEN,-5777432.93,0.00,,,
235,HEALTH,MAAA0098650,Pro Secure Pty Ltd,2012/202605/07,,,,,,0.00,NOT APPLIC,INV-4893LPPD,R5100135.00,6/22/2020,6/23/2020,7/24/2020,2674010,1199880,R5100135.00,2020/07,-5100135.00,OPEN,-5100135.00,0.00,,,
236,HEALTH,MAAA0098650,Pro Secure Pty Ltd,2012/202605/07,,,,,,0.00,NOT APPLIC,INV-4895LPPD,R5100135.00,6/22/2020,6/23/2020,7/8/2020,2674014,1198913,R5100135.00,2020/07,-5100135.00,OPEN,-5100135.00,0.00,,,
237,HEALTH,MAAA0098650,Pro Secure Pty Ltd,2012/202605/07,,,,,,0.00,NOT APPLIC,INV-4784LPPD,R3133522.94,6/9/2020,6/28/2020,7/8/2020,2674733,1198913,R3133522.94,2020/07,-3133522.94,OPEN,-3133522.94,0.00,,,
238,HEALTH,MAAA0098650,Pro Secure Pty Ltd,2012/202605/07,,,,,,0.00,NOT APPLIC,INV-4783LPPD,R3427290.72,6/9/2020,6/28/2020,7/8/2020,2674735,1198913,R3427290.72,2020/07,-3427290.72,OPEN,-3427290.72,0.00,,,
239,HEALTH,MAAA0098650,Pro Secure Pty Ltd,2012/202605/07,,,,,,0.00,NOT APPLIC,INV-4916LPPD,R3722588.54,6/25/2020,6/28/2020,7/8/2020,2674737,1198913,R3722588.54,2020/07,-3722588.54,OPEN,-3722588.54,0.00,,,
240,HEALTH,MAAA0098650,Pro Secure Pty Ltd,2012/202605/07,,,,,,0.00,NOT APPLIC,INV-4907LPPD,R3525213.31,6/23/2020,6/28/2020,7/8/2020,2674738,1198913,R3525213.31,2020/07,-3525213.31,OPEN,-3525213.31,0.00,,,
241,HEALTH,MAAA0098650,Pro Secure Pty Ltd,2012/202605/07,,,,,,0.00,NOT APPLIC,INV-4909LPPD,R5100135.00,6/23/2020,6/28/2020,7/8/2020,2674740,1198913,R5100135.00,2020/07,-5100135.00,OPEN,-5100135.00,0.00,,,
242,HEALTH,MAAA0098650,Pro Secure Pty Ltd,2012/202605/07,,,,,,0.00,NOT APPLIC,INV-4785LPPD,R5777432.93,6/9/2020,6/28/2020,7/8/2020,2674743,1198913,R5777432.93,2020/07,-5777432.93,OPEN,-5777432.93,0.00,,,
243,HEALTH,MAAA0098650,Pro Secure Pty Ltd,2012/202605/07,,,,,,0.00,NOT APPLIC,INV-4908LPPD,R5100135.00,6/23/2020,6/28/2020,7/8/2020,2674751,1198913,R5100135.00,2020/07,-5100135.00,OPEN,-5100135.00,0.00,,,
244,HEALTH,MAAA0098650,Pro Secure Pty Ltd,2012/202605/07,,,,,,0.00,NOT APPLIC,INV-4894LPPD,R5100135.00,6/22/2020,6/28/2020,7/8/2020,2674754,1198913,R5100135.00,2020/07,-5100135.00,OPEN,-5100135.00,0.00,,,
245,HEALTH,MAAA0098650,Pro Secure Pty Ltd,2012/202605/07,,,,,,0.00,NOT APPLIC,INV -4906LPPD,R5100135.00,6/23/2020,6/28/2020,7/8/2020,2674758,1198913,R5100135.00,2020/07,-5100135.00,OPEN,-5100135.00,0.00,,,
246,HEALTH,MAAA0098650,Pro Secure Pty Ltd,2012/202605/07,,,,,,0.00,NOT APPLIC,INV-4742LPPD,R542447.67,5/28/2020,6/28/2020,7/3/2020,2674768,1198913,R542447.67,2020/07,-542447.67,OPEN,-542447.67,0.00,,,
247,HEALTH,MAAA0021668,Protea Hotel- The Ranch Hotel,1964/009989/07,Accomodation,"Accommodation: Dinner
Bread Lunch for 15 Staff
Members Working in COVID19
Ward (Polokwane Hospital) for
30 Days",15,R42000.00,630000.00,630000.00,NOT APPLIC,L  I MHEA1042020H/O,R630000.00,4/10/2020,5/11/2020,5/11/2020,2664311,1192184,R630000.00,2020/06,0.00,CLOSED,0.00,0.00,,,
248,HEALTH,MAAA0002307,Qualipharm cc,1997/0052217/23,Cleaning,Qualiclean Sachets,5894,R51.42,303069.48,303069.48,,,,,,,,,,2020/06,303069.48,OPEN,303069.48,0.00,,,
249,HEALTH,MAAA0465177,R R A Trading,2009/001134/23,Masks - Surgical,3 Ply Mask Surgical,100,R18.00,1800000.00,1800000.00,NOT APPLIC,M   A SK003LPPD,R540000.00,4/20/2020,4/22/2020,4/23/2020,2660134,1190001,R540000.00,2020/06,1260000.00,CLOSED,0.00,1260000.00,,,
250,HEALTH,MAAA0465177,R R A Trading,2009/001134/23,,,,,,0.00,NOT APPLIC,M   A SK002LPPD,R900000.00,4/17/2020,4/19/2020,4/23/2020,2660143,1190001,R900000.00,2020/06,-900000.00,CLOSED,0.00,-900000.00,,,
251,HEALTH,MAAA0465177,R R A Trading,2009/001134/23,,,,,,0.00,NOT APPLIC,M   A 001,R360000.00,4/4/2020,4/8/2020,4/9/2020,2658580,1189389,R360000.00,2020/06,-360000.00,CLOSED,0.00,-360000.00,,,
252,HEALTH,MAAA0075818,Rebantle Trading and Projects (Pty)Ltd,2013/220398/07,Gloves,Heavy Duty Gloves,10,R27.00,270000.00,270000.00,NOT APPLIC,R   T P-DHO-009LPPD,R141750.00,6/5/2020,6/8/2020,6/9/2020,2671626,1195869,R141750.00,2020/06,128250.00,CLOSED,0.00,128250.00,,,
253,HEALTH,MAAA0075818,Rebantle Trading and Projects (Pty)Ltd,2013/220398/07,Face Shields / Visors,Face Visors Shileds,1647,R35.00,576450.00,576450.00,NOT APPLIC,R   T P-DHO-008LPPD,R243000.00,6/1/2020,6/3/2020,6/4/2020,2670113,1195517,R243000.00,2020/06,333450.00,CLOSED,0.00,333450.00,,,
254,HEALTH,MAAA0075818,Rebantle Trading and Projects (Pty)Ltd,2013/220398/07,,,,,,0.00,NOT APPLIC,R   T P-DHO-010LPPD,R269997.00,6/12/2020,6/17/2020,6/17/2020,2672449,1196708,R269997.00,2020/06,-269997.00,CLOSED,0.00,-269997.00,,,
255,HEALTH,MAAA0568426,RIHM,2014/074121/07,Masks - Surgical,3 Ply Mask Surgical,100,R20.00,2000000.00,2000000.00,NOT APPLIC,3,R2000000.00,4/14/2020,4/15/2020,4/17/2020,2659218,1189656,R2000000.00,2020/06,0.00,CLOSED,0.00,0.00,,,
256,HEALTH,MAAA0568426,RIHM,2014/074121/07,Masks - Surgical,3 Ply Mask Surgical,100,R20.00,2000000.00,2000000.00,NOT APPLIC,0  0  4LPPD,R2000000.00,4/22/2020,4/22/2020,4/23/2020,2660124,1190104,R2000000.00,2020/06,0.00,CLOSED,0.00,0.00,,,
257,HEALTH,MAAA0568426,RIHM,2014/074121/07,Digital Themormetres,Digital Themormetres,3,R1720.00,5160000.00,5160000.00,NOT APPLIC,0  0  3LPPD,R5160000.00,5/21/2020,5/25/2020,5/25/2020,2666952,1193420,R5160000.00,2020/06,0.00,CLOSED,0.00,0.00,,,
258,HEALTH,MAAA0719829,Samsrec Production,2013/098223/07,Masks - Face Cloth,Face Cloth Masks,30,R25.00,750000.00,750000.00,NOT APPLIC,192LPPD,R300150.00,6/5/2020,6/11/2020,7/9/2020,2674746,1198932,R300150.00,2020/07,449850.00,CLOSED,0.00,449850.00,,,
259,HEALTH,MAAA0719829,Samsrec Production,2013/098223/07,,,,,,0.00,NOT APPLIC,193BLPPD,R116350.00,6/5/2020,6/8/2020,7/7/2020,2674748,1198932,R116350.00,2020/07,-116350.00,CLOSED,0.00,-116350.00,,,
260,HEALTH,MAAA0719829,Samsrec Production,2013/098223/07,,,,,,0.00,NOT APPLIC,193ALPPD,R333500.00,6/6/2020,7/6/2020,7/7/2020,2677841,1198932,R333500.00,2020/07,-333500.00,CLOSED,0.00,-333500.00,,,
261,HEALTH,MAAA0007906,Sebaraboi Traders,2004/088483/23,Protective Body Suit,Disposable protective body suit,3871,R249.00,963879.00,963879.00,NOT APPLIC,0040LPPD,R144662.49,7/22/2020,7/27/2020,7/28/2020,2682619,1199963,R144662.49,2020/07,819216.51,CLOSED,0.00,819216.51,,,
262,HEALTH,MAAA0007906,Sebaraboi Traders,2004/088483/23,,,,,,0.00,NOT APPLIC,00500LPPD,R481793.32,7/22/2020,7/27/2020,7/28/2020,2682624,1199963,R481793.32,2020/07,-481793.32,CLOSED,0.00,-481793.32,,,
263,HEALTH,MAAA0007906,Sebaraboi Traders,2004/088483/23,,,,,,0.00,NOT APPLIC,000300LPPD,R337379.82,7/22/2020,7/27/2020,7/28/2020,2682627,1199963,R337379.82,2020/07,-337379.82,CLOSED,0.00,-337379.82,,,
264,HEALTH,MAAA0025034,Second Generation consultation,2017/454157/07,Protective Body Suit,Protective Cover Body suits,3871,R249.00,963879.00,963879.00,NOT APPLIC,0001LPPD,R963835.64,7/7/2020,7/10/2020,7/22/2020,2680091,1199927,R963835.64,2020/07,43.36,CLOSED,0.00,43.36,,,
265,HEALTH,MAAA0693866,Sedi laka Projects,2016/023500/07,Masks - Surgical,3 Ply Mask Surgical,500,R20.00,10000000.00,10000000.00,NOT APPLIC,0  0  4LPPD,R1000000.00,4/20/2020,4/22/2020,4/28/2020,2660331,1192114,R1000000.00,2020/06,9000000.00,CLOSED,0.00,9000000.00,,,
266,HEALTH,MAAA0693866,Sedi laka Projects,2016/023500/07,,,,,,0.00,NOT APPLIC,2  0  2031,R2000000.00,4/6/2020,4/15/2020,4/15/2020,2658810,1189658,R2000000.00,2020/06,-2000000.00,CLOSED,0.00,-2000000.00,,,
267,HEALTH,MAAA0693866,Sedi laka Projects,2016/023500/07,,,,,,0.00,NOT APPLIC,0  0  3LPPD,R3000000.00,4/17/2020,4/21/2020,4/29/2020,2660492,1192114,R3000000.00,2020/06,-3000000.00,CLOSED,0.00,-3000000.00,,,
