No,DEPT/ENTITY,CSD NO,SUPPLIER NAME,CO REG NUM,ITEM CATEGORY,ITEM DESCRIPTION,QNT,UNIT PRICE,TOTAL PRICE,TOTAL VAL RECALC,SYS ORDER NO,SYS INVOICE No,"SYS INVOICE
AMOUNT","SYS INVOICE
DATE","SYS INVOICE
RECEIPT DATE","SYS
PAYMENT
DATE","SYS
PAYMENT No","SYS
DISPURSE NO","SYS PAYMENT
AMOUNT","PAYMENT
PERIOD",PAY VAR,STATUS,"COMMITMENT
OUTSTANDING",ORDERS CLOSED,,,
365,TRANSPORT,MAAA0019039,Vhaleya Suppliers,2014/010486/07,Sanitiser,Hand sanitizers (1 litres),1,R157.00,"R157,000.00","R157,000.00",OR-002209,VS205,"R157,000.00",7/1/2020,7/2/2020,7/9/2020,2430025,1120676,"R157,000.00",2020/07,R0.00,CLOSED,R0.00,R0.00,,,
366,TRANSPORT,MAAA0019039,Vhaleya Suppliers,2014/010486/07,Masks - Face Cloth,Cloth Masks,6,R47.00,"R282,000.00","R282,000.00",OR-002188,V  S/01/2020,"R282,000.00",5/7/2020,5/11/2020,5/11/2020,2428477,1119437,"R282,000.00",2020/06,R0.00,CLOSED,R0.00,R0.00,,,
367,TRANSPORT,MAAA0765369,ZKM Trading,2017/128264/07,Sanitiser,"Supply of foot operated
sanitizer stand",50,"R2,100.00","R105,000.00","R105,000.00",OR-002197,Z  KM/2020/05/03,"R105,000.00",5/25/2020,5/25/2020,6/9/2020,2429125,1120130,"R105,000.00",2020/06,R0.00,CLOSED,R0.00,R0.00,,,
368,EDUCATION,MAAA0098929,Bakoni Medical Supplies,2012/149095/07,Digital Themormetres,Thermometers,1,R977.50,"R977,500.00","R977,500.00",OR-002197,,,,,,,,,,"R977,500.00",OPEN,"R977,500.00",R0.00,,,
369,EDUCATION,MAAA0048191,Blue Rocks Civil Services,2009/144167/23,Masks - Face Cloth,Cloth Masks,"105,698",R14.95,"R1,580,185.10","R1,580,185.10","Manual Order (Order
No. to be confirmed)",,,,,,,,,,"R1,580,185.10",OPEN,"R1,580,185.10",R0.00,,,
370,EDUCATION,MAAA0006695,C Matodzi Projects,2003/054146/23,Masks - Face Cloth,Cloth Masks,3,R23.99,"R71,970.00","R71,970.00",HH006276,CMP001,"R71,970.00",7/2/2020,7/28/2020,7/28/2020,2641047,1302660,"R71,970.00",2020/07,R0.00,CLOSED,R0.00,R0.00,,,
371,EDUCATION,MAAA0000149,Capstan Trading 293 T/A Cable Tech,2003/016776/23,Masks - Face Cloth,Cloth Masks,200,R24.61,"R4,922,000.00","R4,922,000.00","Manual Order (Order
No. to be confirmed)",CT2020-INDOE007,"R4,922,000.00",7/10/2020,7/28/2020,7/28/2020,2641045,1302730,"R4,922,000.00",2020/07,R0.00,CLOSED,R0.00,R0.00,,,
372,EDUCATION,MAAA0528336,Cronetix Investment Group,2016/520173/07,Masks - Face Cloth,Cloth Masks,130,R19.50,"R2,535,000.00","R2,535,000.00","Manual Order (Order
No. to be confirmed)",,,,,,,,,,"R2,535,000.00",OPEN,"R2,535,000.00",R0.00,,,
373,EDUCATION,MAAA0674800,Lakama Distribution (Pty) Ltd,2014/284373/07,Masks - Face Cloth,Cloth Masks,"57,328",R18.40,"R1,054,835.20","R1,054,835.20","Manual Order (Order
No. to be confirmed)",,,,,,,,,,"R1,054,835.20",OPEN,"R1,054,835.20",R0.00,,,
374,EDUCATION,MAAA0872480,Lekta Group,2018/324012/07,Masks - Face Cloth,Cloth Masks,50,R25.00,"R1,250,000.00","R1,250,000.00",HH-006277,LG202,"R1,250,000.00",6/24/2020,7/27/2020,7/27/2020,2641037,1302817,"R1,250,000.00",2020/07,R0.00,CLOSED,R0.00,R0.00,,,
375,EDUCATION,MAAA0088571,Madeph Technical Services,2006/194444/23,Masks - Face Cloth,Cloth Masks,50,R23.90,"R1,195,000.00","R1,195,000.00","Manual Order (Order
No. to be confirmed)",,,,,,,,,,"R1,195,000.00",OPEN,"R1,195,000.00",R0.00,,,
376,EDUCATION,MAAA0520593,Mamoshalagae Trading & Projects,2011/041488/23,Masks - Face Cloth,Cloth Masks,"16,974",R19.55,"R331,841.70","R331,841.70","Manual Order (Order
No. to be confirmed)",,,,,,,,,,"R331,841.70",OPEN,"R331,841.70",R0.00,,,
377,EDUCATION,MAAA0520593,Mamoshalagae Trading & Projects,2011/041488/23,Masks - Face Cloth,Cloth Masks,"53,026",R18.40,"R975,678.40","R975,678.40","Manual Order (Order
No. to be confirmed)",,,,,,,,,,"R975,678.40",OPEN,"R975,678.40",R0.00,,,
378,EDUCATION,MAAA0532893,Marion G Holdings,2015/419658/07,Masks - Face Cloth,Cloth Masks,"313,474",R19.17,"R6,009,296.58","R6,009,296.58","Manual Order (Order
No. to be confirmed)",,,,,,,,,,"R6,009,296.58",OPEN,"R6,009,296.58",R0.00,,,
379,EDUCATION,MAAA0463925,Matongoni General Trading,2013/049887/07,Masks - Face Cloth,Cloth Masks,147,R25.00,"R3,675,000.00","R3,675,000.00","Manual Order (Order
No. to be confirmed)",,,,,,,,,,"R3,675,000.00",OPEN,"R3,675,000.00",R0.00,,,
380,EDUCATION,MAAA0894415,Matsato Enterprise,2020/093577/07,Masks - Face Cloth,Cloth Masks,120,R23.00,"R2,760,000.00","R2,760,000.00","Manual Order (Order
No. to be confirmed)",,,,,,,,,,"R2,760,000.00",OPEN,"R2,760,000.00",R0.00,,,
381,EDUCATION,MAAA0001091,Mjanandi Trading Enterprise,2008/054734/23,Masks - Face Cloth,Cloth Masks,50,R25.00,"R1,250,000.00","R1,250,000.00","Manual Order (Order
No. to be confirmed)",#MJA2020-002,"R1,250,000.00",7/6/2020,7/28/2020,7/28/2020,2641046,1302594,"R1,250,000.00",2020/07,R0.00,CLOSED,R0.00,R0.00,,,
382,EDUCATION,MAAA0088061,Ntshizas Technical Services,2006/194447/23,Masks - Face Cloth,Cloth Masks,57,R23.80,"R1,356,600.00","R1,356,600.00","Manual Order (Order
No. to be confirmed)",,,,,,,,,,"R1,356,600.00",OPEN,"R1,356,600.00",R0.00,,,
383,EDUCATION,MAAA0050580,Olrich Home of Tecknology,2005/060307/23,Masks - Face Cloth,Cloth Masks,160,R9.70,"R1,552,000.00","R1,552,000.00","Manual Order (Order
No. to be confirmed)",,,,,,,,,,"R1,552,000.00",OPEN,"R1,552,000.00",R0.00,,,
384,EDUCATION,MAAA0904572,Othaka Engineering & Consulting,2020/145459/07,Digital Themormetres,Thermometers,"6,55",R800.00,"R5,240,000.00","R5,240,000.00","Manual Order (Order
No. to be confirmed)",,,,,,,,,,"R5,240,000.00",OPEN,"R5,240,000.00",R0.00,,,
385,EDUCATION,MAAA0089762,Sedgars Sport,2004/043407/23,Masks - Face Cloth,Cloth Masks,500,R16.10,"R8,050,000.00","R8,050,000.00",HH-006276,INB20254,"R8,050,000.00",6/30/2020,7/27/2020,7/28/2020,2641041,1302818,"R8,050,000.00",2020/07,R0.00,CLOSED,R0.00,R0.00,,,
386,EDUCATION,MAAA0129827,TLG Trading,2006/142169/23,Sanitiser,Sanitisers,940,R90.00,"R84,600,000.00","R84,600,000.00","Manual Order (Order
No. to be confirmed)",,,,,,,,,,"R84,600,000.00",OPEN,"R84,600,000.00",R0.00,,,
387,GAAL,MAAA0861407,Mabobo Holdings,2013/210760/07,Sanitiser,Hand Santizing Gel,10,R350.00,"R3,500.00","R3,500.00",P08894,,,5/20/2020,,7/7/2020,,,,,"R3,500.00",OPEN,"R3,500.00",R0.00,,,
388,GAAL,MAAA0001173,Sidze Pest Management and Projects,2015/004692/07,Building - Disinfecting,"Sanitization and Dis-infecting
Services","12,044",R1.50,"R18,066.20","R18,066.20",all invoices not yet paid,,,invioce not paid,,NOT YET PAID,,,,,"R18,066.20",OPEN,"R18,066.20",R0.00,,,
389,GAAL,MAAA0001283,Tripple-N Medical Distributors (Pty) Ltd,2011/129850/07,Masks - Non Surgical,Surgical Masks,750,R13.02,"R9,765.00","R9,765.00",PO8893,,,4/20/2020,,5/26/2020,,,,,"R9,765.00",OPEN,"R9,765.00",R0.00,,,
390,LEDA,MAAA0098076,Fifteen Thirty Corporations,2013/135437/07,Building - Disinfecting,"Disinfection of GNT offices:
Vhembe Region","2,322",R13.50,"R31,343.25","R31,340.25",20/05/010,,,5/30/2020,,6/23/2020,,,,,"R31,343.25",OPEN,"R31,343.25",R0.00,,,
391,LEDA,MAAA0496340,Gamahlako Investments,2017/299162/07,Sanitiser,Sanitizer booths,1,"R864,690.00","R864,690.00","R864,690.00",OR-002182,,,4/16/2020,,4/30/2020,,,,,"R864,690.00",OPEN,"R864,690.00",R0.00,,,
No,DEPT/ENTITY,CSD NO,SUPPLIER NAME,CO REG NUM,ITEM CATEGORY,ITEM DESCRIPTION,QNT,UNIT PRICE,TOTAL PRICE,TOTAL VAL RECALC,SYS ORDER NO,SYS INVOICE No,"SYS INVOICE
AMOUNT","SYS INVOICE
DATE","SYS INVOICE
RECEIPT DATE","SYS
PAYMENT
DATE","SYS
PAYMENT No","SYS
DISPURSE NO","SYS PAYMENT
AMOUNT","PAYMENT
PERIOD",PAY VAR,STATUS,"COMMITMENT
OUTSTANDING",ORDERS CLOSED,,,
392,LEDA,MAAA0317816,Herodity Devine Crude Suppliers,2016/104219/07,Building - Disinfecting,"Disinfection of GNT offices:
Mopani Region","4,761",R12.00,"R57,132.00","R57,132.00",OR-002242,,,6/24/2020,,7/31/2020,,,,,"R57,132.00",OPEN,"R57,132.00",R0.00,,,
393,LEDA,MAAA0451531,Lali 26 Enterprise (Pty) Ltd,2014/147654/07,Digital Themormetres,"Non-contact infrared
temperature thermometer",32,"R1,521.74","R56,000.00","R48,695.68",OR-002239,,,6/23/2020,,7/31/2020,,,,,"R56,000.00",OPEN,"R56,000.00",R0.00,,,
394,LEDA,MAAA0451531,Lali 26 Enterprise (Pty) Ltd,2014/147654/07,Building - Disinfecting,"Disinfection of GNT offices:
Capricorn Region","6,108",R11.50,"R70,242.00","R70,242.00",,,,,,NOT YET PAID,,,,,"R70,242.00",OPEN,"R70,242.00",R0.00,,,
395,LEDA,MAAA0451531,Lali 26 Enterprise (Pty) Ltd,2014/147654/07,Building - Disinfecting,"Disinfection of LEDA offices:
Vhembe Region","16,365",R11.50,"R188,197.50","R188,197.50",OR-002237,,,6/23/2020,,7/31/2020,,,,,"R188,197.50",OPEN,"R188,197.50",R0.00,,,
396,LEDA,MAAA0231970,Maphalla FT,2015/410677/07,Building - Disinfecting,"Disinfection of GNT offices:
Sekhukhune Region","1,496",R11.50,"R17,204.00","R17,204.00",20/05/014,,,6/6/2020,,6/23/2020,,,,,"R17,204.00",OPEN,"R17,204.00",R0.00,,,
397,LEDA,MAAA0463925,Matongoni General Trading,2013/049887/07,Gloves,Disposable gloves,2,R2.20,"R5,060.00","R4,400.00",20/06/001,,,6/5/2020,,6/23/2020,,,,,"R5,060.00",OPEN,"R5,060.00",R0.00,,,
398,LEDA,MAAA0463925,Matongoni General Trading,2013/049887/07,Digital Themormetres,"Non-contact infrared
temperature thermometer",11,"R2,174.00","R27,501.10","R23,914.00",20/06/001,,,6/5/2020,,6/23/2020,,,,,"R27,501.10",OPEN,"R27,501.10",R0.00,,,
399,LEDA,MAAA0463925,Matongoni General Trading,2013/049887/07,Sanitiser,25L Liquid sanitizer,80,"R1,112.50","R102,350.00","R89,000.00",20/06/001,,,6/5/2020,,6/23/2020,,,,,"R102,350.00",OPEN,"R102,350.00",R0.00,,,
400,LEDA,MAAA0463925,Matongoni General Trading,2013/049887/07,Cleaning,5L disinfectant,400,R222.50,"R102,350.00","R89,000.00",20/06/001,,,6/5/2020,,6/23/2020,,,,,"R102,350.00",OPEN,"R102,350.00",R0.00,,,
401,LEDA,MAAA0463925,Matongoni General Trading,2013/049887/07,Building - Disinfecting,"Disinfection of LEDA offices:
Capricorn Region","12,45",R12.50,"R178,968.75","R155,625.00",OR-002238,,,7/28/2020,,7/31/2020,,,,,"R178,968.75",OPEN,"R178,968.75",R0.00,,,
402,LEDA,MAAA0463925,Matongoni General Trading,2013/049887/07,Building - Disinfecting,"Disinfection of training centres:
Vhembe region","12,499",R12.50,"R179,673.13","R156,237.50",20/06/003,,,6/8/2020,,6/23/2020,,,,,"R179,673.13",OPEN,"R179,673.13",R0.00,,,
403,LEDA,MAAA0166311,Mogatladi Trading Enterprise,2017/133757/07,Building - Disinfecting,"Disinfection of training centre
and offices: Capricorn region","4,661",R12.50,"R67,001.88","R58,262.50",20/06/002,,,6/9/2020,,6/23/2020,,,,,"R67,001.88",OPEN,"R67,001.88",R0.00,,,
404,LEDA,MAAA0127787,Muthumuni Corporate Gifts,2004/071734/23,Face Shields / Visors,Face shield,50,R100.00,"R5,750.00","R5,000.00",OR-002182,,,4/16/2020,,4/30/2020,,,,,"R5,750.00",OPEN,"R5,750.00",R0.00,,,
405,LEDA,MAAA0127787,Muthumuni Corporate Gifts,2004/071734/23,Masks - Face Cloth,Face masks,"1,475",R25.00,"R42,406.25","R36,875.00",OR-002182,,,4/16/2020,,4/30/2020,,,,,"R42,406.25",OPEN,"R42,406.25",R0.00,,,
406,LEDA,MAAA0026513,Polokwane Chemical Suppliers,1996/040564/23,Sanitiser,500ml Bottles,737,R15.00,"R12,713.25",#VALUE!,OR-002182,,,4/16/2020,,4/30/2020,,,,,"R12,713.25",OPEN,"R12,713.25",R0.00,,,
407,LEDA,MAAA0026513,Polokwane Chemical Suppliers,1996/040564/23,Sanitiser,"100ml Gel sanitizer, 70 percent
alcohol",737,R25.00,"R21,188.75",#VALUE!,OR-002182,,,4/16/2020,,4/30/2020,,,,,"R21,188.75",OPEN,"R21,188.75",R0.00,,,
408,LEDA,MAAA0026513,Polokwane Chemical Suppliers,1996/040564/23,Sanitiser,"5L Liquid sanitizer for surface
or hand sanitising",100,R380.20,"R43,723.00","R38,020.00",OR-002232,,,6/23/2020,,7/31/2020,,,,,"R43,723.00",OPEN,"R43,723.00",R0.00,,,
409,LEDA,MAAA0026513,Polokwane Chemical Suppliers,1996/040564/23,Sanitiser,5 litre bucket wet wipes,140,R331.50,"R53,371.34",#VALUE!,OR-002182,,,4/16/2020,,4/30/2020,,,,,"R53,371.34",OPEN,"R53,371.34",R0.00,,,
410,ECONOMIC DEV,MAAA0016077,"BASWA SECURITY PRIMARY CO
OPERATIVE",2015/004663/24,Cleaning,Disposable Plastic Aprons,1,R1.20,"R1,200.00","R1,200.00",OR-012472,B  SPC041,"R29,760.00",6/15/2020,6/24/2020,6/24/2020,2446237,1133614,"R29,760.00",2020/06,"-R28,560.00",CLOSED,R0.00,"-R28,560.00",,,
411,ECONOMIC DEV,MAAA0016077,"BASWA SECURITY PRIMARY CO
OPERATIVE",2015/004663/24,Cleaning,"A5 Size Self-Adhensive Plastic
Bags",1,R2.00,"R2,000.00","R2,000.00",,,,,,,,,,,"R2,000.00",CLOSED,R0.00,"R2,000.00",,,
412,ECONOMIC DEV,MAAA0016077,"BASWA SECURITY PRIMARY CO
OPERATIVE",2015/004663/24,Cleaning,"AAA” Batteries for
themometers",160,R16.00,"R2,560.00","R2,560.00",,,,,,,,,,,"R2,560.00",CLOSED,R0.00,"R2,560.00",,,
413,ECONOMIC DEV,MAAA0016077,"BASWA SECURITY PRIMARY CO
OPERATIVE",2015/004663/24,Cleaning,"A4 Size Self- Adhensive Plastic
Bags",2,R2.50,"R5,000.00","R5,000.00",,,,,,,,,,,"R5,000.00",CLOSED,R0.00,"R5,000.00",,,
414,ECONOMIC DEV,MAAA0016077,"BASWA SECURITY PRIMARY CO
OPERATIVE",2015/004663/24,Sanitiser,Refill Spray Bottles 100ml,500,R13.00,"R6,500.00","R6,500.00",,,,,,,,,,,"R6,500.00",CLOSED,R0.00,"R6,500.00",,,
415,ECONOMIC DEV,MAAA0016077,"BASWA SECURITY PRIMARY CO
OPERATIVE",2015/004663/24,Sanitiser,Refill Spray Bottles 250ml,500,R25.00,"R12,500.00","R12,500.00",,,,,,,,,,,"R12,500.00",CLOSED,R0.00,"R12,500.00",,,
416,ECONOMIC DEV,MAAA0317816,Herodity Devine Crude Suppliers,2016/104219/07,Sanitiser,"Sanitizing wipes bucket
dispensers",300,R403.30,"R120,990.00","R120,990.00",OR-012442,71,"R120,990.00",5/12/2020,6/23/2020,7/8/2020,2446510,1133933,"R298,854.00",2020/07,"-R177,864.00",CLOSED,R0.00,"-R177,864.00",,,
417,ECONOMIC DEV,MAAA0317816,Herodity Devine Crude Suppliers,2016/104219/07,Sanitiser,Hand sanitizer 1 litre.,"1,2",R148.22,"R177,864.00","R177,864.00",,,,,,,,,,,"R177,864.00",CLOSED,R0.00,"R177,864.00",,,
418,ECONOMIC DEV,MAAA0774326,"Jacklin Investment T/A Pest Control
Specialist",2015/301122/07,Building - Disinfecting,"Spray and disinfecting offices
at Capricorn district","7,987",R5.30,"R42,262.00","R42,329.30",OR-012434,I N V0012509,"R42,262.50",5/28/2020,6/8/2020,6/9/2020,2445929,1133427,"R42,262.50",2020/06,-R0.50,CLOSED,R0.00,-R0.50,,,
419,ECONOMIC DEV,MAAA0137608,Limpopo Supplements Traders,2009/008275/07,Building - Disinfecting,"Spray and disinfect all office
buildings utilised by LEDET
employees in the Waterberg
district","3,201",R10.00,"R36,809.43","R32,009.50",OR-012437,I N VOICE.60/2020,"R36,809.43",6/2/2020,6/19/2020,6/24/2020,2446210,1133610,"R36,809.43",2020/06,R0.00,CLOSED,R0.00,R0.00,,,
420,ECONOMIC DEV,MAAA0023542,LKA ENTERPRISE,2015/107345/07,Gloves,Household hand gloves,1,43.13,"R43,130.00","R43,130.00",OR-012426,L  EDET0001,"R43,130.00",6/12/2020,7/8/2020,7/8/2020,2446530,1133934,"R498,625.00",2020/07,"-R455,495.00",CLOSED,R0.00,"-R455,495.00",,,
421,ECONOMIC DEV,MAAA0023542,LKA ENTERPRISE,2015/107345/07,Cleaning,"Insect Repellent (Doom),",1,R50.32,"R50,320.00","R50,320.00",,,,,,,,,,,"R50,320.00",CLOSED,R0.00,"R50,320.00",,,
422,ECONOMIC DEV,MAAA0023542,LKA ENTERPRISE,2015/107345/07,Cleaning,Pine Gel,1,73.32,"R73,320.00","R73,320.00",,,,,,,,,,,"R73,320.00",CLOSED,R0.00,"R73,320.00",,,
423,ECONOMIC DEV,MAAA0023542,LKA ENTERPRISE,2015/107345/07,Cleaning,Liquid Hand Soap,500,R192.12,"R96,060.00","R96,060.00",,,,,,,,,,,"R96,060.00",CLOSED,R0.00,"R96,060.00",,,
424,ECONOMIC DEV,MAAA0023542,LKA ENTERPRISE,2015/107345/07,Cleaning,Handy Andy,"1,5",77.13,"R115,695.00","R115,695.00",,,,,,,,,,,"R115,695.00",CLOSED,R0.00,"R115,695.00",,,
425,ECONOMIC DEV,MAAA0023542,LKA ENTERPRISE,2015/107345/07,Cleaning,Disinfected Think Bleach,2,R60.05,"R120,100.00","R120,100.00",,,,,,,,,,,"R120,100.00",CLOSED,R0.00,"R120,100.00",,,
426,ECONOMIC DEV,MAAA0894415,Matsato Enterprise,2020/093577/07,Sanitiser,"Supply and installation of mist
booth sanitizing stations",3,"R49,833.33","R149,500.00","R149,499.99",OR-012452,#  15/2020,"R149,500.00",5/30/2020,6/8/2020,6/24/2020,2446177,1133612,"R149,500.00",2020/06,R0.00,CLOSED,R0.00,R0.00,,,
427,ECONOMIC DEV,MAAA0433215,"Mosa Multi-purpose Community Co-
operatives",2011/004097/24,Cleaning,"Covid 19 portrait plastic
stickers",200,R55.00,"R11,000.00","R11,000.00",OR-012433,E  DET0247520,"R102,800.00",6/1/2020,6/9/2020,6/9/2020,2445999,1133429,"R102,800.00",2020/06,"-R91,800.00",CLOSED,R0.00,"-R91,800.00",,,
428,ECONOMIC DEV,MAAA0433215,"Mosa Multi-purpose Community Co-
operatives",2011/004097/24,Cleaning,Covid 19 floor sticker,200,R59.00,"R11,800.00","R11,800.00",,,,,,,,,,,"R11,800.00",CLOSED,R0.00,"R11,800.00",,,
429,ECONOMIC DEV,MAAA0433215,"Mosa Multi-purpose Community Co-
operatives",2011/004097/24,Admin & Marketing,Aluminium poster frames,200,R400.00,"R80,000.00","R80,000.00",,,,,,,,,,,"R80,000.00",CLOSED,R0.00,"R80,000.00",,,
430,ECONOMIC DEV,MAAA0127787,Muthumuni Corporate Gifts,2004/071734/23,Masks - Face Cloth,Three layered cloth face mask,3,R20.00,"R60,000.00","R60,000.00",OR-012440,1  520,"R60,000.00",6/8/2020,6/8/2020,6/9/2020,2446001,1133428,"R60,000.00",2020/06,R0.00,CLOSED,R0.00,R0.00,,,
431,ECONOMIC DEV,MAAA0535058,Mutsudundi Business Enterprise,2016/508628/07,Building - Disinfecting,"Spray and disinfecting offices
at Sekhukhune district","1,927",R8.74,"R16,850.00","R16,850.00",OR-012432,M  BE33,"R16,850.00",6/3/2020,6/9/2020,6/9/2020,2446000,1133425,"R16,850.00",2020/06,R0.00,CLOSED,R0.00,R0.00,,,
432,ECONOMIC DEV,MAAA0900554,Optimus Engineering solutions,2019/456942/07,Cleaning,Disposable Plastic Aprons,1,R2.97,"R2,970.00","R2,970.00",OR-012456,O  PTINV0014,"R2,970.00",5/19/2020,6/19/2020,6/24/2020,2446222,1133613,"R2,970.00",2020/06,R0.00,CLOSED,R0.00,R0.00,,,
433,ECONOMIC DEV,MAAA0900554,Optimus Engineering solutions,2019/456942/07,Face Shields / Visors,"Face Shield Masks,  ,",150,R108.00,"R16,200.00","R16,200.00",OR-012456,O  PTINV0014,"R16,200.00",5/19/2020,6/19/2020,6/24/2020,2446222,1133613,"R16,200.00",2020/06,R0.00,CLOSED,R0.00,R0.00,,,
434,ECONOMIC DEV,MAAA0900554,Optimus Engineering solutions,2019/456942/07,Sanitiser,Refill Spray Bottles.,500,R57.50,"R28,750.00","R28,750.00",OR-012456,O  PTINV0014,"R20,500.00",5/19/2020,6/19/2020,6/24/2020,2446222,1133613,"R31,750.00",2020/06,"-R3,000.00",CLOSED,R0.00,"-R3,000.00",,,
435,ECONOMIC DEV,MAAA0339305,Pestatermite,1996/020096/23,Building - Disinfecting,"Spray and disinfecting offices
at Head office","1,199",R22.00,"R26,394.28","R26,386.80",OR-012431,2  02442,"R26,394.28",6/2/2020,6/8/2020,6/9/2020,2446002,1133426,"R26,394.28",2020/06,R0.00,CLOSED,R0.00,R0.00,,,
436,ECONOMIC DEV,MAAA0626456,Phumuiti Pest Control Management,2018/235480/07,Building - Disinfecting,"Spray and disinfecting offices
at Vhembe district","11,149",R6.90,"R79,301.00","R76,930.17",OR-012435,0  49/2020,"R79,301.00",5/21/2020,6/8/2020,6/9/2020,2445932,1133422,"R79,301.00",2020/06,R0.00,CLOSED,R0.00,R0.00,,,
437,ECONOMIC DEV,MAAA0638647,RAMIE MALEKA DESIGN & FLOWERS,2017/384125/07,Cleaning,Plastic pedal Bins,100,R450.00,"R45,000.00","R45,000.00",OR-012421,4  3922,"R45,000.00",6/9/2020,6/10/2020,6/24/2020,2446221,1133611,"R45,000.00",2020/06,R0.00,CLOSED,R0.00,R0.00,,,
438,ECONOMIC DEV,MAAA0842484,Rathogwa Solutions (Pty)Ltd,2019/487132/07,Gloves,"Gloves, chemical protective",20,R450.00,"R9,000.00","R9,000.00",OR-012368,,,,,,,,,,"R9,000.00",OPEN,"R9,000.00",R0.00,,,
439,ECONOMIC DEV,MAAA0842484,Rathogwa Solutions (Pty)Ltd,2019/487132/07,Masks - Non Surgical,Industrial Masks,2,R32.00,"R64,000.00","R64,000.00",OR-012368,,,,,,,,,,"R64,000.00",OPEN,"R64,000.00",R0.00,,,
440,ECONOMIC DEV,MAAA0562683,Tidy Cleaning and Hygiene,2017/190752/07,Building - Disinfecting,"Spray and disinfecting offices
at Mopani district","5,442",R6.22,"R33,851.40","R33,849.24",OR-012436,7,"R33,851.40",6/2/2020,6/8/2020,6/24/2020,2446219,1133609,"R33,851.40",2020/06,R0.00,CLOSED,R0.00,R0.00,,,
441,LGB,MAAA0007368,Lehlomela Business Enterprise,2012/108640/07,Gloves,"Supply and delivery of latex
gloves",50,R195.50,"R9,775.00","R9,775.00",all invoices not yet paid,,,invioce not paid,,NOT YET PAID,,,,,"R9,775.00",OPEN,"R9,775.00",R0.00,,,
442,LGB,MAAA0007368,Lehlomela Business Enterprise,2012/108640/07,Sanitiser,"Supply and delivery of 750ml
hand sanitizers",100,R169.05,"R16,905.00","R16,905.00",all invoices not yet paid,,,invioce not paid,,NOT YET PAID,,,,,"R16,905.00",OPEN,"R16,905.00",R0.00,,,
443,LGB,MAAA0007368,Lehlomela Business Enterprise,2012/108640/07,Sanitiser,"Supply and delivery of 250ml
hand sanitizers",200,R115.00,"R23,000.00","R23,000.00",all invoices not yet paid,,,invioce not paid,,NOT YET PAID,,,,,"R23,000.00",OPEN,"R23,000.00",R0.00,,,
444,LGB,MAAA0007368,Lehlomela Business Enterprise,2012/108640/07,Masks - Surgical,"Supply and delivery of surgical
masks",100,"R1,408.75","R140,875.00","R140,875.00",all invoices not yet paid,,,invioce not paid,,NOT YET PAID,,,,,"R140,875.00",OPEN,"R140,875.00",R0.00,,,
445,LGB,MAAA0001173,Sidze Pest Management and Projects,2015/004692/07,Building - Disinfecting,Fumigation of offices,"3,123",R1.50,"R4,689.00","R4,684.50",all invoices not yet paid,,,invioce not paid,,NOT YET PAID,,,,,"R4,689.00",OPEN,"R4,689.00",R0.00,,,
446,LGB,MAAA0001173,Sidze Pest Management and Projects,2015/004692/07,Building - Disinfecting,Sanitizing of offices,"3,123",R2.50,"R7,815.00","R7,807.50",OR-002182,,,16-Apr-20,,30-Apr-20,,,,,"R7,815.00",OPEN,"R7,815.00",R0.00,,,
447,LGB,MAAA0001173,Sidze Pest Management and Projects,2015/004692/07,Building - Disinfecting,Deep cleaning of offices,"3,123",R5.50,"R17,193.00","R17,176.50",OR-002182,,,16-Apr-20,,30-Apr-20,,,,,"R17,193.00",OPEN,"R17,193.00",R0.00,,,
448,TREASURY,MAAA0383929,JN Medical,2012/202701/07,Digital Themormetres,Thermometors,11,"R1,698.86","R18,687.50","R18,687.46",OR-007232,2  07,"R18,687.50",5/4/2020,5/11/2020,5/11/2020,2414918,1110356,"R18,687.50",2020/06,R0.00,CLOSED,R0.00,R0.00,,,
449,TREASURY,MAAA0624872,Unahaly General Trading,2018/308149/07,Sanitiser,Sanitizer,50,R74.00,"R3,700.00","R3,700.00",OR-007244,020\2020,"R3,700.00",6/29/2020,7/8/2020,7/9/2020,2415367,1110747,"R3,700.00",2020/07,R0.00,CLOSED,R0.00,R0.00,,,
450,TREASURY,MAAA0624872,Unahaly General Trading,2018/308149/07,Sanitiser,Sanitizer,500,R89.00,"R44,500.00","R44,500.00",OR-007244,020\2020,"R44,500.00",6/29/2020,7/8/2020,7/9/2020,2415367,1110747,"R44,500.00",2020/07,R0.00,CLOSED,R0.00,R0.00,,,
451,TREASURY,MAAA0330154,Sanitech,2016/340888/07,Building - Disinfecting,Bulding Disinfecting Services,"11,265",R9.95,"R112,109.48",,OR-007234,I N V000061066,"R112,109.48",5/20/2020,5/25/2020,5/25/2020,2415034,1110461,"R112,109.48",2020/06,R0.00,CLOSED,R0.00,R0.00,,,
452,TREASURY,MAAA0909803,Liberer Consulting,2011/006586/23,Masks - Face Cloth,Cloth Masks 3 layer,20000,R22.40,"R22,400.00",,OR-007235,1  22,"R22,400.00",5/22/2020,5/25/2020,5/25/2020,2415030,1110467,"R22,400.00",2020/06,R0.00,CLOSED,R0.00,R0.00,,,
453,LTA,MAAA0887937,302K EMPORIUM (Pty) Ltd,2015/117029/07,Face Shields / Visors,Visor/Face Shield,10,75.00,R750.00,R750.00,PO8129,,,6/2/2020,,6/8/2020,,,,,R750.00,OPEN,R750.00,R0.00,,,
